ticker,date,open,high,low,close,volume,month,prev_close,daily_return,sector
MARUTI,2023-12-06,10721.9,10749.0,10590.0,10625.8,464163,2023-12,10721.9,-0.008962964,AUTOMOBILES
MARUTI,2023-12-07,10790.0,10932.8,10635.0,10696.7,704413,2023-12,10625.8,0.0066724387,AUTOMOBILES
MARUTI,2023-12-08,10730.0,10748.0,10551.0,10618.5,548373,2023-12,10696.7,-0.0073106657,AUTOMOBILES
MARUTI,2023-12-11,10630.0,10638.0,10500.0,10541.8,579749,2023-12,10618.5,-0.0072232424,AUTOMOBILES
MARUTI,2023-12-12,10620.0,10624.0,10301.1,10338.4,1088687,2023-12,10541.8,-0.019294618,AUTOMOBILES
MARUTI,2023-12-13,10360.0,10412.9,10260.0,10380.0,603469,2023-12,10338.4,0.0040238337,AUTOMOBILES
MARUTI,2023-12-14,10440.0,10495.0,10312.3,10353.2,635475,2023-12,10380.0,-0.0025818883,AUTOMOBILES
MARUTI,2023-12-15,10459.0,10476.8,9832.6,10286.4,1244681,2023-12,10353.2,-0.0064521115,AUTOMOBILES
MARUTI,2023-12-18,10295.0,10350.9,10226.2,10319.6,652498,2023-12,10286.4,0.0032275626,AUTOMOBILES
MARUTI,2023-12-19,10319.6,10377.0,10206.2,10233.6,585734,2023-12,10319.6,-0.008333656,AUTOMOBILES
MARUTI,2023-12-20,10240.0,10309.0,9990.0,10081.2,964051,2023-12,10233.6,-0.01489212,AUTOMOBILES
MARUTI,2023-12-21,10000.0,10099.2,9900.0,10012.8,739806,2023-12,10081.2,-0.0067849066,AUTOMOBILES
MARUTI,2023-12-22,10050.0,10318.3,10030.0,10217.2,652545,2023-12,10012.8,0.02041387,AUTOMOBILES
MARUTI,2023-12-26,10270.0,10281.2,10114.7,10270.7,395273,2023-12,10217.2,0.005236268,AUTOMOBILES
MARUTI,2023-12-27,10286.0,10305.3,10230.0,10288.5,397675,2023-12,10270.7,0.0017330854,AUTOMOBILES
MARUTI,2023-12-28,10311.0,10311.0,10187.0,10271.6,584234,2023-12,10288.5,-0.0016426106,AUTOMOBILES
MARUTI,2023-12-29,10280.5,10396.7,10273.0,10302.3,705227,2023-12,10271.6,0.0029888235,AUTOMOBILES
MARUTI,2024-01-01,10345.0,10345.0,10214.7,10283.3,411724,2024-01,10302.3,-0.0018442484,AUTOMOBILES
MARUTI,2024-01-02,10283.3,10294.7,10151.0,10197.8,776837,2024-01,10283.3,-0.008314451,AUTOMOBILES
MARUTI,2024-01-03,10200.0,10210.0,10065.0,10077.7,521046,2024-01,10197.8,-0.01177705,AUTOMOBILES
MARUTI,2024-01-04,10100.0,10120.0,9985.55,10015.3,711733,2024-01,10077.7,-0.006191889,AUTOMOBILES
MARUTI,2024-01-05,10010.7,10075.0,9970.0,10017.0,673131,2024-01,10015.3,0.00016974029,AUTOMOBILES
MARUTI,2024-01-08,10005.0,10129.0,9911.9,9946.7,600153,2024-01,10017.0,-0.0070180693,AUTOMOBILES
MARUTI,2024-01-09,9975.0,10042.7,9890.0,10024.1,666469,2024-01,9946.7,0.0077814753,AUTOMOBILES
MARUTI,2024-01-10,10050.0,10050.8,9950.0,10010.2,481699,2024-01,10024.1,-0.0013866582,AUTOMOBILES
MARUTI,2024-01-11,10025.1,10124.1,10000.0,10011.1,1024815,2024-01,10010.2,8.9908295e-05,AUTOMOBILES
MARUTI,2024-01-12,10025.0,10045.0,9935.95,9965.65,850190,2024-01,10011.1,-0.0045399605,AUTOMOBILES
MARUTI,2024-01-15,9985.1,10098.8,9948.0,10086.9,463380,2024-01,9965.65,0.0121667925,AUTOMOBILES
MARUTI,2024-01-16,10086.8,10240.0,10060.0,10183.5,536823,2024-01,10086.9,0.009576778,AUTOMOBILES
MARUTI,2024-01-17,10124.0,10161.8,9996.45,10051.7,610250,2024-01,10183.5,-0.012942505,AUTOMOBILES
MARUTI,2024-01-18,9946.05,10050.0,9737.65,9924.5,614860,2024-01,10051.7,-0.0126545755,AUTOMOBILES
MARUTI,2024-01-19,9960.0,10051.7,9949.05,10037.7,377018,2024-01,9924.5,0.011406116,AUTOMOBILES
MARUTI,2024-01-20,10037.7,10067.0,9938.95,9972.55,92601,2024-01,10037.7,-0.006490531,AUTOMOBILES
MARUTI,2024-01-23,9862.0,9973.0,9832.1,9860.45,956269,2024-01,9972.55,-0.011240856,AUTOMOBILES
MARUTI,2024-01-24,9860.0,10000.0,9755.0,9988.2,459092,2024-01,9860.45,0.012955798,AUTOMOBILES
MARUTI,2024-01-25,9988.2,9999.8,9816.55,9881.0,718817,2024-01,9988.2,-0.010732665,AUTOMOBILES
MARUTI,2024-01-29,9931.15,10035.0,9875.05,9991.4,446516,2024-01,9881.0,0.011172959,AUTOMOBILES
MARUTI,2024-01-30,10010.8,10033.5,9931.5,9951.65,399869,2024-01,9991.4,-0.0039784214,AUTOMOBILES
MARUTI,2024-01-31,9959.3,10235.6,9913.0,10186.9,997024,2024-01,9951.65,0.023639295,AUTOMOBILES
MARUTI,2024-02-01,10210.0,10699.8,10204.0,10638.0,1869594,2024-02,10186.9,0.044282362,AUTOMOBILES
MARUTI,2024-02-02,10598.0,10711.6,10540.4,10655.5,814940,2024-02,10638.0,0.001645046,AUTOMOBILES
MARUTI,2024-02-05,10602.0,10760.0,10400.0,10428.5,365105,2024-02,10655.5,-0.021303551,AUTOMOBILES
MARUTI,2024-02-06,10500.0,10856.8,10458.0,10844.8,829040,2024-02,10428.5,0.03991945,AUTOMOBILES
MARUTI,2024-02-07,10860.0,10973.5,10786.8,10935.7,560808,2024-02,10844.8,0.008381898,AUTOMOBILES
MARUTI,2024-02-08,10951.0,10951.0,10690.0,10743.9,557082,2024-02,10935.7,-0.017538887,AUTOMOBILES
MARUTI,2024-02-09,10711.2,10770.0,10611.1,10732.8,645489,2024-02,10743.9,-0.0010331444,AUTOMOBILES
MARUTI,2024-02-12,10700.0,10749.0,10650.0,10709.7,190655,2024-02,10732.8,-0.0021522809,AUTOMOBILES
MARUTI,2024-02-13,10730.0,10830.0,10640.2,10794.5,397979,2024-02,10709.7,0.007918055,AUTOMOBILES
MARUTI,2024-02-14,10705.0,11050.0,10703.4,11028.0,354676,2024-02,10794.5,0.021631386,AUTOMOBILES
MARUTI,2024-02-15,11040.0,11133.0,10980.0,11090.2,447248,2024-02,11028.0,0.0056401887,AUTOMOBILES
MARUTI,2024-02-16,11120.0,11480.0,11098.0,11380.4,716486,2024-02,11090.2,0.026167247,AUTOMOBILES
MARUTI,2024-02-19,11380.4,11613.05,11333.05,11483.35,581383,2024-02,11380.4,0.009046255,AUTOMOBILES
MARUTI,2024-02-20,11440.0,11479.95,11315.85,11446.45,355044,2024-02,11483.35,-0.003213348,AUTOMOBILES
MARUTI,2024-02-21,11456.0,11521.0,11370.0,11465.85,348461,2024-02,11446.45,0.0016948486,AUTOMOBILES
MARUTI,2024-02-22,11500.0,11695.0,11391.25,11657.8,584406,2024-02,11465.85,0.016741019,AUTOMOBILES
MARUTI,2024-02-23,11704.95,11720.0,11475.2,11535.6,472884,2024-02,11657.8,-0.010482253,AUTOMOBILES
MARUTI,2024-02-26,11505.0,11533.95,11416.45,11467.0,277700,2024-02,11535.6,-0.005946808,AUTOMOBILES
MARUTI,2024-02-27,11415.0,11562.9,11384.25,11500.65,307585,2024-02,11467.0,0.0029345078,AUTOMOBILES
MARUTI,2024-02-28,11471.0,11498.95,11130.0,11152.8,358812,2024-02,11500.65,-0.030246116,AUTOMOBILES
MARUTI,2024-02-29,11155.0,11349.0,11129.5,11288.35,943841,2024-02,11152.8,0.012153898,AUTOMOBILES
MARUTI,2024-03-01,11295.0,11675.0,11295.0,11620.95,487355,2024-03,11288.35,0.029464005,AUTOMOBILES
MARUTI,2024-03-02,11650.0,11679.95,11530.7,11567.2,16113,2024-03,11620.95,-0.0046252673,AUTOMOBILES
MARUTI,2024-03-04,11600.0,11677.3,11544.15,11594.15,369936,2024-03,11567.2,0.0023298638,AUTOMOBILES
MARUTI,2024-03-05,11596.05,11730.0,11561.8,11670.6,320702,2024-03,11594.15,0.0065938425,AUTOMOBILES
MARUTI,2024-03-06,11670.6,11679.0,11518.4,11567.05,639542,2024-03,11670.6,-0.008872723,AUTOMOBILES
MARUTI,2024-03-07,11571.05,11633.5,11421.15,11510.05,255325,2024-03,11567.05,-0.0049277907,AUTOMOBILES
MARUTI,2024-03-11,11515.15,11555.9,11350.05,11395.55,525344,2024-03,11510.05,-0.009947828,AUTOMOBILES
MARUTI,2024-03-12,11400.0,11575.9,11381.0,11509.9,283816,2024-03,11395.55,0.010034619,AUTOMOBILES
MARUTI,2024-03-13,11510.0,11554.85,11267.6,11390.15,385204,2024-03,11509.9,-0.010404087,AUTOMOBILES
MARUTI,2024-03-14,11401.75,11460.0,11302.05,11404.6,523058,2024-03,11390.15,0.00126864,AUTOMOBILES
MARUTI,2024-03-15,11380.0,11521.05,11314.05,11476.65,972333,2024-03,11404.6,0.006317626,AUTOMOBILES
MARUTI,2024-03-18,11436.65,11665.4,11366.3,11636.3,311049,2024-03,11476.65,0.013910854,AUTOMOBILES
MARUTI,2024-03-19,11542.1,11679.95,11456.15,11597.05,409259,2024-03,11636.3,-0.0033730653,AUTOMOBILES
MARUTI,2024-03-20,11651.15,12025.0,11651.15,11941.15,1031037,2024-03,11597.05,0.02967134,AUTOMOBILES
MARUTI,2024-03-21,11999.0,12000.0,11825.35,11908.15,544311,2024-03,11941.15,-0.0027635528,AUTOMOBILES
MARUTI,2024-03-22,11890.05,12427.3,11890.05,12337.7,1062263,2024-03,11908.15,0.036071934,AUTOMOBILES
MARUTI,2024-03-26,12285.55,12321.9,12141.2,12250.55,507568,2024-03,12337.7,-0.0070637153,AUTOMOBILES
MARUTI,2024-03-27,12290.0,12722.7,12285.7,12510.35,878986,2024-03,12250.55,0.021207212,AUTOMOBILES
MARUTI,2024-03-28,12569.95,12726.8,12385.5,12600.35,860324,2024-03,12510.35,0.007194043,AUTOMOBILES
MARUTI,2024-04-01,12613.35,12689.0,12506.15,12569.6,314676,2024-04,12600.35,-0.0024404083,AUTOMOBILES
MARUTI,2024-04-02,12624.95,12648.0,12462.25,12552.45,333508,2024-04,12569.6,-0.001364403,AUTOMOBILES
MARUTI,2024-04-03,12450.0,12525.5,12412.55,12427.85,271935,2024-04,12552.45,-0.009926349,AUTOMOBILES
MARUTI,2024-04-04,12490.0,12649.0,12318.05,12567.25,491166,2024-04,12427.85,0.011216743,AUTOMOBILES
MARUTI,2024-04-05,12492.0,12557.9,12384.5,12421.6,231600,2024-04,12567.25,-0.011589647,AUTOMOBILES
MARUTI,2024-04-08,12450.0,12927.65,12450.0,12865.1,570422,2024-04,12421.6,0.035703935,AUTOMOBILES
MARUTI,2024-04-09,12865.1,12985.7,12780.0,12888.0,314466,2024-04,12865.1,0.0017800095,AUTOMOBILES
MARUTI,2024-04-10,12933.0,12958.0,12600.9,12682.75,464239,2024-04,12888.0,-0.015925668,AUTOMOBILES
MARUTI,2024-04-12,12660.0,12660.0,12225.0,12266.55,973366,2024-04,12682.75,-0.032816228,AUTOMOBILES
MARUTI,2024-04-15,12199.5,12510.0,12032.95,12422.85,831257,2024-04,12266.55,0.012741969,AUTOMOBILES
MARUTI,2024-04-16,12308.0,12549.9,12275.35,12502.7,579183,2024-04,12422.85,0.0064276718,AUTOMOBILES
MARUTI,2024-04-18,12570.0,12602.0,12320.05,12405.0,679117,2024-04,12502.7,-0.007814312,AUTOMOBILES
MARUTI,2024-04-19,12399.9,12759.4,12225.0,12710.95,635535,2024-04,12405.0,0.024663443,AUTOMOBILES
MARUTI,2024-04-22,12783.15,12879.15,12659.0,12785.5,342212,2024-04,12710.95,0.005865022,AUTOMOBILES
MARUTI,2024-04-23,12845.0,13024.5,12776.3,12996.25,397281,2024-04,12785.5,0.016483517,AUTOMOBILES
MARUTI,2024-04-24,13000.0,13073.95,12900.0,12944.05,296364,2024-04,12996.25,-0.0040165433,AUTOMOBILES
MARUTI,2024-04-25,12964.0,12980.7,12740.35,12922.5,640725,2024-04,12944.05,-0.0016648576,AUTOMOBILES
MARUTI,2024-04-26,12922.0,13045.0,12660.0,12703.35,704626,2024-04,12922.5,-0.016958794,AUTOMOBILES
MARUTI,2024-04-29,12800.05,12994.8,12603.0,12689.85,613937,2024-04,12703.35,-0.0010627118,AUTOMOBILES
MARUTI,2024-04-30,12786.0,12996.0,12740.2,12817.5,528776,2024-04,12689.85,0.010059221,AUTOMOBILES
MARUTI,2024-05-02,12750.0,12844.15,12514.8,12805.35,814923,2024-05,12817.5,-0.00094792276,AUTOMOBILES
MARUTI,2024-05-03,12817.95,12830.0,12411.4,12492.15,834990,2024-05,12805.35,-0.024458528,AUTOMOBILES
MARUTI,2024-05-06,12550.0,12646.4,12372.5,12439.3,342231,2024-05,12492.15,-0.0042306567,AUTOMOBILES
MARUTI,2024-05-07,12472.4,12508.5,12239.0,12364.05,604375,2024-05,12439.3,-0.006049376,AUTOMOBILES
MARUTI,2024-05-08,12392.0,12559.95,12325.0,12543.55,399669,2024-05,12364.05,0.014517897,AUTOMOBILES
MARUTI,2024-05-09,12540.0,12739.8,12436.75,12504.65,504590,2024-05,12543.55,-0.0031011954,AUTOMOBILES
MARUTI,2024-05-10,12505.0,12696.95,12501.0,12675.5,328670,2024-05,12504.65,0.013662918,AUTOMOBILES
MARUTI,2024-05-13,12660.0,12708.4,12477.55,12673.85,281421,2024-05,12675.5,-0.00013017238,AUTOMOBILES
MARUTI,2024-05-14,12673.85,12840.0,12651.4,12814.2,331037,2024-05,12673.85,0.011073983,AUTOMOBILES
MARUTI,2024-05-15,12820.0,12872.4,12700.0,12767.3,232030,2024-05,12814.2,-0.0036600023,AUTOMOBILES
MARUTI,2024-05-16,12848.0,12848.0,12300.0,12497.65,914201,2024-05,12767.3,-0.021120362,AUTOMOBILES
MARUTI,2024-05-17,12515.15,12665.9,12322.3,12641.5,809226,2024-05,12497.65,0.011510164,AUTOMOBILES
MARUTI,2024-05-18,12647.95,12693.45,12565.4,12600.15,17550,2024-05,12641.5,-0.0032709725,AUTOMOBILES
MARUTI,2024-05-21,12600.15,12678.9,12441.8,12473.3,443136,2024-05,12600.15,-0.010067341,AUTOMOBILES
MARUTI,2024-05-22,12427.8,12563.0,12363.1,12531.35,280015,2024-05,12473.3,0.004653941,AUTOMOBILES
MARUTI,2024-05-23,12566.05,12975.1,12473.05,12934.9,768732,2024-05,12531.35,0.032203235,AUTOMOBILES
MARUTI,2024-05-24,12865.0,13034.0,12811.0,13000.45,624801,2024-05,12934.9,0.005067685,AUTOMOBILES
MARUTI,2024-05-27,13023.45,13058.5,12777.0,12906.1,464953,2024-05,13000.45,-0.007257441,AUTOMOBILES
MARUTI,2024-05-28,12890.0,12985.95,12800.25,12818.6,333806,2024-05,12906.1,-0.0067797396,AUTOMOBILES
MARUTI,2024-05-29,12818.0,12850.05,12750.0,12788.65,353706,2024-05,12818.6,-0.0023364485,AUTOMOBILES
MARUTI,2024-05-30,12721.0,12810.0,12550.0,12598.0,524559,2024-05,12788.65,-0.01490775,AUTOMOBILES
MARUTI,2024-05-31,12598.0,12633.35,12330.0,12399.3,908304,2024-05,12598.0,-0.015772345,AUTOMOBILES
MARUTI,2024-06-03,12825.0,12825.0,12402.55,12476.15,485936,2024-06,12399.3,0.0061979303,AUTOMOBILES
MARUTI,2024-06-04,12596.6,12597.2,11561.45,12176.05,825928,2024-06,12476.15,-0.024053894,AUTOMOBILES
MARUTI,2024-06-05,12180.0,12614.1,12125.1,12502.6,447581,2024-06,12176.05,0.026819043,AUTOMOBILES
MARUTI,2024-06-06,12511.55,12690.0,12468.0,12673.5,447536,2024-06,12502.6,0.0136691565,AUTOMOBILES
MARUTI,2024-06-07,12582.35,12828.0,12582.35,12810.9,532480,2024-06,12673.5,0.01084152,AUTOMOBILES
MARUTI,2024-06-10,12765.15,12920.0,12627.9,12717.55,293471,2024-06,12810.9,-0.0072867638,AUTOMOBILES
MARUTI,2024-06-11,12743.5,12939.55,12655.2,12863.65,358807,2024-06,12717.55,0.011488061,AUTOMOBILES
MARUTI,2024-06-12,12863.65,12951.6,12802.0,12849.35,302719,2024-06,12863.65,-0.0011116596,AUTOMOBILES
MARUTI,2024-06-13,12940.0,12940.0,12739.6,12846.85,297240,2024-06,12849.35,-0.00019456237,AUTOMOBILES
MARUTI,2024-06-14,12831.5,12895.0,12778.8,12845.2,216967,2024-06,12846.85,-0.00012843615,AUTOMOBILES
MARUTI,2024-06-18,12878.4,12880.0,12542.05,12560.95,823306,2024-06,12845.2,-0.02212889,AUTOMOBILES
MARUTI,2024-06-19,12610.0,12625.0,12200.0,12242.1,694871,2024-06,12560.95,-0.025384227,AUTOMOBILES
MARUTI,2024-06-20,12246.0,12305.5,12135.0,12149.5,907751,2024-06,12242.1,-0.007564062,AUTOMOBILES
MARUTI,2024-06-21,12220.0,12366.25,12083.5,12201.5,947800,2024-06,12149.5,0.0042800116,AUTOMOBILES
MARUTI,2024-06-24,12181.0,12289.0,12041.0,12183.4,550862,2024-06,12201.5,-0.0014834242,AUTOMOBILES
MARUTI,2024-06-25,12201.4,12237.8,12072.05,12116.6,594272,2024-06,12183.4,-0.00548287,AUTOMOBILES
MARUTI,2024-06-26,12117.0,12323.85,12067.7,12198.25,447931,2024-06,12116.6,0.0067386893,AUTOMOBILES
MARUTI,2024-06-27,12200.0,12227.3,12010.0,12178.75,1230852,2024-06,12198.25,-0.0015985899,AUTOMOBILES
MARUTI,2024-06-28,12184.95,12201.5,12004.15,12033.85,1160395,2024-06,12178.75,-0.011897773,AUTOMOBILES
MARUTI,2024-07-01,12045.0,12260.0,12005.55,12108.65,1134926,2024-07,12033.85,0.0062157996,AUTOMOBILES
MARUTI,2024-07-02,12149.95,12149.95,11995.0,12042.6,687181,2024-07,12108.65,-0.005454778,AUTOMOBILES
MARUTI,2024-07-03,12115.0,12150.0,11960.0,12123.65,467532,2024-07,12042.6,0.0067302743,AUTOMOBILES
MARUTI,2024-07-04,12135.0,12210.0,12071.8,12089.6,299684,2024-07,12123.65,-0.0028085602,AUTOMOBILES
MARUTI,2024-07-05,12069.15,12137.45,12021.9,12104.05,406926,2024-07,12089.6,0.0011952422,AUTOMOBILES
MARUTI,2024-07-08,12104.0,12112.0,11966.0,12023.6,496933,2024-07,12104.05,-0.006646536,AUTOMOBILES
MARUTI,2024-07-09,12325.0,12959.95,12264.05,12827.7,2114130,2024-07,12023.6,0.06687681,AUTOMOBILES
MARUTI,2024-07-10,12950.05,13300.0,12732.65,12772.8,2070520,2024-07,12827.7,-0.0042798007,AUTOMOBILES
MARUTI,2024-07-11,12800.0,12923.8,12695.05,12715.2,608983,2024-07,12772.8,-0.0045095826,AUTOMOBILES
MARUTI,2024-07-12,12620.0,12669.9,12475.0,12562.5,674746,2024-07,12715.2,-0.012009249,AUTOMOBILES
MARUTI,2024-07-15,12600.0,12768.5,12590.0,12643.95,697192,2024-07,12562.5,0.0064835823,AUTOMOBILES
MARUTI,2024-07-16,12643.0,12798.0,12581.75,12639.55,347810,2024-07,12643.95,-0.00034799252,AUTOMOBILES
MARUTI,2024-07-18,12633.0,12680.0,12463.0,12644.05,391216,2024-07,12639.55,0.00035602532,AUTOMOBILES
MARUTI,2024-07-19,12650.0,12710.0,12496.45,12524.3,351955,2024-07,12644.05,-0.009470858,AUTOMOBILES
MARUTI,2024-07-22,12500.0,12658.95,12400.05,12641.25,249631,2024-07,12524.3,0.009337847,AUTOMOBILES
MARUTI,2024-07-23,12720.0,12734.95,12360.0,12629.05,332258,2024-07,12641.25,-0.0009650944,AUTOMOBILES
MARUTI,2024-07-24,12634.0,12663.2,12458.2,12487.25,285860,2024-07,12629.05,-0.011228081,AUTOMOBILES
MARUTI,2024-07-25,12388.05,12525.0,12388.05,12509.2,396789,2024-07,12487.25,0.0017577929,AUTOMOBILES
MARUTI,2024-07-26,12470.0,12743.1,12389.2,12663.7,537693,2024-07,12509.2,0.012350909,AUTOMOBILES
MARUTI,2024-07-29,12709.0,12773.7,12603.0,12751.55,388263,2024-07,12663.7,0.006937151,AUTOMOBILES
MARUTI,2024-07-30,12760.0,12968.8,12709.9,12873.65,526539,2024-07,12751.55,0.009575306,AUTOMOBILES
MARUTI,2024-07-31,12980.0,13375.0,12895.15,13115.8,836405,2024-07,12873.65,0.01880974,AUTOMOBILES
MARUTI,2024-08-01,13393.0,13680.0,13112.0,13359.05,2040384,2024-08,13115.8,0.018546334,AUTOMOBILES
MARUTI,2024-08-02,13126.0,13174.9,12673.05,12726.4,1333355,2024-08,13359.05,-0.04735741,AUTOMOBILES
MARUTI,2024-08-05,12490.0,12490.0,12027.65,12200.85,1131415,2024-08,12726.4,-0.041296046,AUTOMOBILES
MARUTI,2024-08-06,12390.0,12554.9,12110.0,12131.1,623565,2024-08,12200.85,-0.0057168147,AUTOMOBILES
MARUTI,2024-08-07,12399.0,12450.0,12265.9,12371.5,433514,2024-08,12131.1,0.019816834,AUTOMOBILES
MARUTI,2024-08-08,12371.0,12392.7,12152.15,12218.85,358577,2024-08,12371.5,-0.012338843,AUTOMOBILES
MARUTI,2024-08-09,12390.0,12390.0,12195.1,12224.2,320211,2024-08,12218.85,0.00043784807,AUTOMOBILES
MARUTI,2024-08-12,12200.0,12370.0,12100.0,12273.25,291212,2024-08,12224.2,0.0040125325,AUTOMOBILES
MARUTI,2024-08-13,12337.0,12340.05,12122.0,12176.25,464483,2024-08,12273.25,-0.007903367,AUTOMOBILES
MARUTI,2024-08-14,12239.0,12239.0,12130.0,12205.65,449827,2024-08,12176.25,0.0024145364,AUTOMOBILES
MARUTI,2024-08-16,12314.95,12343.95,12111.0,12213.3,552732,2024-08,12205.65,0.0006267589,AUTOMOBILES
MARUTI,2024-08-19,12195.0,12244.05,12126.8,12149.8,277319,2024-08,12213.3,-0.00519925,AUTOMOBILES
MARUTI,2024-08-20,12160.5,12310.0,12150.1,12214.95,471927,2024-08,12149.8,0.005362228,AUTOMOBILES
MARUTI,2024-08-21,12214.95,12248.95,12177.05,12220.95,295984,2024-08,12214.95,0.00049120135,AUTOMOBILES
MARUTI,2024-08-22,12280.0,12325.0,12181.0,12276.35,501316,2024-08,12220.95,0.004533199,AUTOMOBILES
MARUTI,2024-08-23,12300.0,12375.05,12254.4,12302.3,440809,2024-08,12276.35,0.0021138205,AUTOMOBILES
MARUTI,2024-08-26,12325.0,12334.5,12222.0,12243.8,232805,2024-08,12302.3,-0.0047552083,AUTOMOBILES
MARUTI,2024-08-27,12245.0,12530.0,12225.1,12496.9,477609,2024-08,12243.8,0.020671686,AUTOMOBILES
MARUTI,2024-08-28,12500.0,12519.95,12330.0,12357.5,313227,2024-08,12496.9,-0.011154766,AUTOMOBILES
MARUTI,2024-08-29,12343.0,12480.0,12250.0,12453.8,608598,2024-08,12357.5,0.0077928384,AUTOMOBILES
MARUTI,2024-08-30,12460.0,12570.0,12316.2,12403.0,2271179,2024-08,12453.8,-0.0040790765,AUTOMOBILES
MARUTI,2024-09-02,12373.0,12525.0,12350.4,12427.4,331514,2024-09,12403.0,0.001967266,AUTOMOBILES
MARUTI,2024-09-03,12474.0,12474.3,12359.9,12397.1,445514,2024-09,12427.4,-0.0024381608,AUTOMOBILES
MARUTI,2024-09-04,12325.05,12398.0,12234.1,12336.25,735076,2024-09,12397.1,-0.004908406,AUTOMOBILES
MARUTI,2024-09-05,12337.0,12370.0,12230.0,12298.6,595865,2024-09,12336.25,-0.0030519809,AUTOMOBILES
MARUTI,2024-09-06,12250.0,12304.85,12094.7,12186.15,733354,2024-09,12298.6,-0.009143317,AUTOMOBILES
MARUTI,2024-09-09,12197.5,12219.85,12102.0,12145.75,415790,2024-09,12186.15,-0.003315239,AUTOMOBILES
MARUTI,2024-09-10,12150.1,12288.05,12098.0,12263.4,285122,2024-09,12145.75,0.009686516,AUTOMOBILES
MARUTI,2024-09-11,12260.0,12334.0,12165.0,12242.6,349799,2024-09,12263.4,-0.0016961038,AUTOMOBILES
MARUTI,2024-09-12,12262.1,12427.0,12151.35,12400.85,547830,2024-09,12242.6,0.012926176,AUTOMOBILES
MARUTI,2024-09-13,12365.0,12395.0,12291.05,12316.05,361093,2024-09,12400.85,-0.006838241,AUTOMOBILES
MARUTI,2024-09-16,12321.95,12364.0,12256.0,12289.0,170114,2024-09,12316.05,-0.002196321,AUTOMOBILES
MARUTI,2024-09-17,12285.0,12285.0,12151.65,12245.75,568161,2024-09,12289.0,-0.0035194077,AUTOMOBILES
MARUTI,2024-09-18,12240.05,12337.95,12170.0,12204.1,182282,2024-09,12245.75,-0.00340118,AUTOMOBILES
MARUTI,2024-09-19,12259.95,12410.0,12206.4,12351.5,465608,2024-09,12204.1,0.012077908,AUTOMOBILES
MARUTI,2024-09-20,12360.4,12705.15,12360.05,12614.5,875654,2024-09,12351.5,0.02129296,AUTOMOBILES
MARUTI,2024-09-23,12625.0,12749.0,12625.0,12683.1,235586,2024-09,12614.5,0.005438186,AUTOMOBILES
MARUTI,2024-09-24,12583.1,12778.95,12583.1,12738.6,425916,2024-09,12683.1,0.004375902,AUTOMOBILES
MARUTI,2024-09-25,12727.25,12816.2,12611.0,12785.3,341172,2024-09,12738.6,0.003666023,AUTOMOBILES
MARUTI,2024-09-26,12835.0,13411.0,12830.0,13383.8,1471069,2024-09,12785.3,0.046811573,AUTOMOBILES
MARUTI,2024-09-27,13383.0,13541.65,13274.45,13495.6,865698,2024-09,13383.8,0.008353382,AUTOMOBILES
MARUTI,2024-09-30,13343.55,13500.0,13208.7,13238.0,415743,2024-09,13495.6,-0.019087702,AUTOMOBILES
MARUTI,2024-10-01,13238.0,13300.45,13000.05,13166.0,388888,2024-10,13238.0,-0.005438888,AUTOMOBILES
MARUTI,2024-10-03,12941.05,13148.0,12592.3,12647.35,863520,2024-10,13166.0,-0.039393134,AUTOMOBILES
MARUTI,2024-10-04,12689.9,12877.85,12512.5,12605.75,679362,2024-10,12647.35,-0.0032892267,AUTOMOBILES
MARUTI,2024-10-07,12626.05,12648.0,12378.0,12527.5,465500,2024-10,12605.75,-0.0062074848,AUTOMOBILES
MARUTI,2024-10-08,12502.25,12630.1,12462.05,12531.95,387060,2024-10,12527.5,0.0003552185,AUTOMOBILES
MARUTI,2024-10-09,12554.95,12850.0,12540.5,12760.7,465231,2024-10,12531.95,0.018253345,AUTOMOBILES
MARUTI,2024-10-10,12798.9,12965.0,12711.5,12944.1,492698,2024-10,12760.7,0.014372252,AUTOMOBILES
MARUTI,2024-10-11,12944.1,12980.0,12725.0,12776.65,274243,2024-10,12944.1,-0.012936396,AUTOMOBILES
MARUTI,2024-10-14,12775.0,12799.0,12462.3,12537.85,488067,2024-10,12776.65,-0.018690346,AUTOMOBILES
MARUTI,2024-10-15,12709.0,12709.0,12355.0,12446.75,532135,2024-10,12537.85,-0.0072659985,AUTOMOBILES
MARUTI,2024-10-16,12414.05,12454.95,12231.0,12383.9,418138,2024-10,12446.75,-0.005049511,AUTOMOBILES
MARUTI,2024-10-17,12400.0,12420.1,12070.0,12143.75,875937,2024-10,12383.9,-0.019392114,AUTOMOBILES
MARUTI,2024-10-18,12070.0,12141.25,11844.45,12105.1,506871,2024-10,12143.75,-0.0031827071,AUTOMOBILES
MARUTI,2024-10-21,12145.55,12250.0,11944.55,12175.9,375275,2024-10,12105.1,0.0058487747,AUTOMOBILES
MARUTI,2024-10-22,12215.95,12289.8,11840.0,11923.3,904901,2024-10,12175.9,-0.0207459,AUTOMOBILES
MARUTI,2024-10-23,11923.3,12119.9,11753.45,11956.2,412638,2024-10,11923.3,0.0027593032,AUTOMOBILES
MARUTI,2024-10-24,11998.95,11998.95,11636.9,11763.7,552495,2024-10,11956.2,-0.016100433,AUTOMOBILES
